GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,APP001,APP002,APP003,APP004
"G4804870","1880","Texas","480","Wilbarger","4870","Wilbarger",126,0,0,0
"G4804910","1880","Texas","480","Williamson","4910","Williamson",13520,1631,0,4
"G4804930","1880","Texas","480","Wilson","4930","Wilson",6197,921,0,0
"G4804970","1880","Texas","480","Wise","4970","Wise",16436,165,0,0
"G4804990","1880","Texas","480","Wood","4990","Wood",8653,2558,0,1
"G4805010","1880","Texas","480","Yoakum","5010","Yoakum",0,0,0,0
"G4805030","1880","Texas","480","Young","5030","Young",4709,17,0,0
"G4805050","1880","Texas","480","Zapata","5050","Zapata",3620,7,0,9
"G4805070","1880","Texas","480","Zavala","5070","Zavala",400,10,0,0
"G4950015","1880","Utah Territory","495","Beaver","0015","Beaver",3828,22,28,40
"G4950035","1880","Utah Territory","495","Box Elder","0035","Box Elder",6357,8,159,237
"G4950055","1880","Utah Territory","495","Cache","0055","Cache",12544,9,0,9
"G4950115","1880","Utah Territory","495","Davis","0115","Davis",5272,0,0,7
"G4950155","1880","Utah Territory","495","Emery","0155","Emery",555,1,0,0
"G4950295","1880","Utah Territory","495","Iron","0295","Iron",3944,14,0,55
"G4950315","1880","Utah Territory","495","Juab","0315","Juab",3468,2,0,4
"G4950335","1880","Utah Territory","495","Kane","0335","Kane",3079,0,0,6
"G4950375","1880","Utah Territory","495","Millard","0375","Millard",3721,1,1,4
"G4950395","1880","Utah Territory","495","Morgan","0395","Morgan",1766,0,17,0
"G4950415","1880","Utah Territory","495","Piute","0415","Piute",1529,2,0,120
"G4950435","1880","Utah Territory","495","Rich","0435","Rich",1262,0,0,1
"G4950495","1880","Utah Territory","495","Salt Lake","0495","Salt Lake",31694,133,131,19
"G4950515","1880","Utah Territory","495","San Juan","0515","San Juan",204,0,0,0
"G4950535","1880","Utah Territory","495","Sanpete","0535","Sanpete",11484,2,0,71
"G4950555","1880","Utah Territory","495","Sevier","0555","Sevier",4455,0,0,2
"G4950595","1880","Utah Territory","495","Summit","0595","Summit",4845,7,67,2
"G4950615","1880","Utah Territory","495","Tooele","0615","Tooele",4330,5,10,152
"G4950635","1880","Utah Territory","495","Uintah","0635","Uintah",780,1,0,18
"G4950675","1880","Utah Territory","495","Utah","0675","Utah",17942,6,0,25
"G4950715","1880","Utah Territory","495","Wasatch","0715","Wasatch",2918,1,2,6
"G4950735","1880","Utah Territory","495","Washington","0735","Washington",4155,1,53,26
"G4950755","1880","Utah Territory","495","Weber","0755","Weber",12291,17,33,3
"G5000010","1880","Vermont","500","Addison","0010","Addison",24048,125,0,0
"G5000030","1880","Vermont","500","Bennington","0030","Bennington",21798,151,0,1
"G5000050","1880","Vermont","500","Caledonia","0050","Caledonia",23590,16,0,1
"G5000070","1880","Vermont","500","Chittenden","0070","Chittenden",32584,208,0,0
"G5000090","1880","Vermont","500","Essex","0090","Essex",7916,10,0,5
"G5000110","1880","Vermont","500","Franklin","0110","Franklin",30131,94,0,0
"G5000130","1880","Vermont","500","Grand Isle","0130","Grand Isle",4110,12,0,2
"G5000150","1880","Vermont","500","Lamoille","0150","Lamoille",12678,6,0,0
"G5000170","1880","Vermont","500","Orange","0170","Orange",23508,17,0,0
"G5000190","1880","Vermont","500","Orleans","0190","Orleans",22060,23,0,0
"G5000210","1880","Vermont","500","Rutland","0210","Rutland",41653,174,0,2
"G5000230","1880","Vermont","500","Washington","0230","Washington",25370,34,0,0
"G5000250","1880","Vermont","500","Windham","0250","Windham",26673,90,0,0
"G5000270","1880","Vermont","500","Windsor","0270","Windsor",35099,97,0,0
"G5100010","1880","Virginia","510","Accomack","0010","Accomack",15015,9393,0,0
"G5100030","1880","Virginia","510","Albemarle","0030","Albemarle",15959,16659,0,0
"G5100035","1880","Virginia","510","Alexandria","0035","Alexandria",9972,7574,0,0
"G5100050","1880","Virginia","510","Alleghany","0050","Alleghany",4454,1132,0,0
"G5100070","1880","Virginia","510","Amelia","0070","Amelia",3037,7340,0,0
"G5100090","1880","Virginia","510","Amherst","0090","Amherst",10001,8702,0,6
"G5100110","1880","Virginia","510","Appomattox","0110","Appomattox",5153,4927,0,0
"G5100150","1880","Virginia","510","Augusta","0150","Augusta",26393,9310,0,7
"G5100170","1880","Virginia","510","Bath","0170","Bath",3521,961,0,0
"G5100190","1880","Virginia","510","Bedford","0190","Bedford",18528,12677,0,0
"G5100210","1880","Virginia","510","Bland","0210","Bland",4750,254,0,0
"G5100230","1880","Virginia","510","Botetourt","0230","Botetourt",10159,4650,0,0
"G5100250","1880","Virginia","510","Brunswick","0250","Brunswick",6022,10685,0,0
"G5100270","1880","Virginia","510","Buchanan","0270","Buchanan",5661,33,0,0
"G5100290","1880","Virginia","510","Buckingham","0290","Buckingham",6767,8773,0,0
"G5100310","1880","Virginia","510","Campbell","0310","Campbell",17297,18953,0,0
"G5100330","1880","Virginia","510","Caroline","0330","Caroline",7606,9628,0,9
"G5100350","1880","Virginia","510","Carroll","0350","Carroll",12977,346,0,0
"G5100360","1880","Virginia","510","Charles City","0360","Charles City",1761,3751,0,0
"G5100370","1880","Virginia","510","Charlotte","0370","Charlotte",5704,10949,0,0
"G5100410","1880","Virginia","510","Chesterfield","0410","Chesterfield",13564,11521,0,0
"G5100430","1880","Virginia","510","Clarke","0430","Clarke",5145,2537,0,0
"G5100450","1880","Virginia","510","Craig","0450","Craig",3558,236,0,0
"G5100470","1880","Virginia","510","Culpeper","0470","Culpeper",6785,6623,0,0
"G5100490","1880","Virginia","510","Cumberland","0490","Cumberland",3123,7417,0,0
"G5100510","1880","Virginia","510","Dickenson","0510","Dickenson",,,,
"G5100530","1880","Virginia","510","Dinwiddie","0530","Dinwiddie",14437,18428,0,5
"G5100550","1880","Virginia","510","Elizabeth City","0550","Elizabeth City",4156,6531,0,2
"G5100570","1880","Virginia","510","Essex","0570","Essex",3463,7569,0,0
"G5100590","1880","Virginia","510","Fairfax","0590","Fairfax",10761,5264,0,0
"G5100610","1880","Virginia","510","Fauquier","0610","Fauquier",13688,9305,0,0
"G5100630","1880","Virginia","510","Floyd","0630","Floyd",11981,1274,0,0
"G5100650","1880","Virginia","510","Fluvanna","0650","Fluvanna",5512,5290,0,0
"G5100670","1880","Virginia","510","Franklin","0670","Franklin",17069,8015,0,0
"G5100690","1880","Virginia","510","Frederick","0690","Frederick",14997,2556,0,0
"G5100710","1880","Virginia","510","Giles","0710","Giles",7685,1109,0,0
"G5100730","1880","Virginia","510","Gloucester","0730","Gloucester",5342,6533,0,1
"G5100750","1880","Virginia","510","Goochland","0750","Goochland",4058,6234,0,0
"G5100770","1880","Virginia","510","Grayson","0770","Grayson",12071,997,0,0
"G5100790","1880","Virginia","510","Greene","0790","Greene",4005,1825,0,0
"G5100810","1880","Virginia","510","Greensville","0810","Greensville",2757,5650,0,0
"G5100830","1880","Virginia","510","Halifax","0830","Halifax",13293,20295,0,0
"G5100850","1880","Virginia","510","Hanover","0850","Hanover",9294,9282,0,12
"G5100870","1880","Virginia","510","Henrico","0870","Henrico",44822,37878,3,0
"G5100890","1880","Virginia","510","Henry","0890","Henry",8614,7395,0,0
"G5100910","1880","Virginia","510","Highland","0910","Highland",4715,449,0,0
"G5100930","1880","Virginia","510","Isle Of Wight","0930","Isle Of Wight",6010,4555,0,7
"G5100950","1880","Virginia","510","James City","0950","James City",2227,3195,0,0
"G5100970","1880","Virginia","510","King And Queen","0970","King And Queen",4424,6078,0,0
"G5100990","1880","Virginia","510","King George","0990","King George",3162,3235,0,0
"G5101010","1880","Virginia","510","King William","1010","King William",3283,5464,0,4
"G5101030","1880","Virginia","510","Lancaster","1030","Lancaster",2626,3534,0,0
"G5101050","1880","Virginia","510","Lee","1050","Lee",14192,922,0,2
"G5101070","1880","Virginia","510","Loudoun","1070","Loudoun",16391,7243,0,0
"G5101090","1880","Virginia","510","Louisa","1090","Louisa",7409,11531,0,2
"G5101110","1880","Virginia","510","Lunenburg","1110","Lunenburg",4611,6924,0,0
"G5101130","1880","Virginia","510","Madison","1130","Madison",6006,4556,0,0
"G5101150","1880","Virginia","510","Matthews","1150","Matthews",5042,2459,0,0
"G5101170","1880","Virginia","510","Mecklenburg","1170","Mecklenburg",8222,16388,0,0
"G5101190","1880","Virginia","510","Middlesex","1190","Middlesex",2618,3634,0,0
"G5101210","1880","Virginia","510","Montgomery","1210","Montgomery",12466,4227,0,0
"G5101230","1880","Virginia","510","Nansemond","1230","Nansemond",7728,8175,0,0
"G5101250","1880","Virginia","510","Nelson","1250","Nelson",9028,7508,0,0
"G5101270","1880","Virginia","510","New Kent","1270","New Kent",2275,3232,0,8
"G5101290","1880","Virginia","510","Norfolk","1290","Norfolk",29197,29453,0,7
"G5101310","1880","Virginia","510","Northampton","1310","Northampton",3889,5263,0,0
"G5101330","1880","Virginia","510","Northumberland","1330","Northumberland",4446,3483,0,0
"G5101350","1880","Virginia","510","Nottoway","1350","Nottoway",3012,8144,0,0
"G5101370","1880","Virginia","510","Orange","1370","Orange",6210,6842,0,0
"G5101390","1880","Virginia","510","Page","1390","Page",8846,1119,0,0
"G5101410","1880","Virginia","510","Patrick","1410","Patrick",10099,2734,0,0
"G5101430","1880","Virginia","510","Pittsylvania","1430","Pittsylvania",25389,27200,0,0
"G5101450","1880","Virginia","510","Powhatan","1450","Powhatan",2726,5091,0,0
"G5101470","1880","Virginia","510","Prince Edward","1470","Prince Edward",4754,9914,0,0
"G5101490","1880","Virginia","510","Prince George","1490","Prince George",3255,6799,0,0
"G5101510","1880","Virginia","510","Princess Anne","1510","Princess Anne",5129,4262,3,0
"G5101530","1880","Virginia","510","Prince William","1530","Prince William",6580,2600,0,0
"G5101550","1880","Virginia","510","Pulaski","1550","Pulaski",6303,2452,0,0
"G5101570","1880","Virginia","510","Rappahannock","1570","Rappahannock",5755,3536,0,0
"G5101590","1880","Virginia","510","Richmond","1590","Richmond",3806,3389,0,0
"G5101610","1880","Virginia","510","Roanoke","1610","Roanoke",8273,4828,0,4
"G5101630","1880","Virginia","510","Rockbridge","1630","Rockbridge",14660,5343,0,0
"G5101650","1880","Virginia","510","Rockingham","1650","Rockingham",26133,3433,0,1
"G5101670","1880","Virginia","510","Russell","1670","Russell",12634,1272,0,0
"G5101690","1880","Virginia","510","Scott","1690","Scott",16557,676,0,0
"G5101710","1880","Virginia","510","Shenandoah","1710","Shenandoah",17198,1006,0,0
"G5101730","1880","Virginia","510","Smyth","1730","Smyth",10520,1640,0,0
"G5101750","1880","Virginia","510","Southampton","1750","Southampton",7447,10565,0,0
"G5101770","1880","Virginia","510","Spotsylvania","1770","Spotsylvania",8422,6406,0,0
"G5101790","1880","Virginia","510","Stafford","1790","Stafford",5558,1653,0,0
"G5101810","1880","Virginia","510","Surry","1810","Surry",2832,4559,0,0
"G5101830","1880","Virginia","510","Sussex","1830","Sussex",3361,6701,0,0
"G5101850","1880","Virginia","510","Tazewell","1850","Tazewell",10947,1914,0,0
"G5101870","1880","Virginia","510","Warren","1870","Warren",5958,1441,0,0
"G5101890","1880","Virginia","510","Warwick","1890","Warwick",779,1479,0,0
"G5101910","1880","Virginia","510","Washington","1910","Washington",21113,4086,0,4
"G5101930","1880","Virginia","510","Westmoreland","1930","Westmoreland",3746,5100,0,0
"G5101950","1880","Virginia","510","Wise","1950","Wise",7671,101,0,0
"G5101970","1880","Virginia","510","Wythe","1970","Wythe",11464,2850,0,4
"G5101990","1880","Virginia","510","York","1990","York",2837,4512,0,0
"G5350015","1880","Washington Territory","535","Chihallis","0015","Chihallis",889,0,0,32
"G5350035","1880","Washington Territory","535","Clallam","0035","Clallam",536,0,4,98
"G5350055","1880","Washington Territory","535","Clark","0055","Clark",5308,0,48,134
"G5350075","1880","Washington Territory","535","Columbia","0075","Columbia",7044,5,38,16
"G5350095","1880","Washington Territory","535","Cowlitz","0095","Cowlitz",1888,8,28,138
"G5350115","1880","Washington Territory","535","Island","0115","Island",743,4,45,295
"G5350135","1880","Washington Territory","535","Jefferson","0135","Jefferson",1356,8,96,252
"G5350155","1880","Washington Territory","535","King","0155","King",6080,34,246,550
"G5350175","1880","Washington Territory","535","Kitsap","0175","Kitsap",1432,39,149,118
"G5350195","1880","Washington Territory","535","Klikatat","0195","Klikatat",3864,5,2,184
"G5350215","1880","Washington Territory","535","Lewis","0215","Lewis",2378,28,13,181
"G5350235","1880","Washington Territory","535","Mason","0235","Mason",511,0,6,122
"G5350255","1880","Washington Territory","535","Pacific","0255","Pacific",1277,33,176,159
"G5350275","1880","Washington Territory","535","Pierce","0275","Pierce",2881,64,155,219
"G5350315","1880","Washington Territory","535","San Juan","0315","San Juan",559,4,3,382
"G5350355","1880","Washington Territory","535","Skamania","0355","Skamania",713,8,3,85
"G5350395","1880","Washington Territory","535","Snohomish","0395","Snohomish",1021,42,11,313
"G5350415","1880","Washington Territory","535","Spokane","0415","Spokane",3910,3,219,130
"G5350435","1880","Washington Territory","535","Stevens","0435","Stevens",881,0,232,132
"G5350455","1880","Washington Territory","535","Thurston","0455","Thurston",3011,7,68,184
"G5350475","1880","Washington Territory","535","Wahkiakum","0475","Wahkiakum",973,2,559,64
"G5350495","1880","Washington Territory","535","Walla Walla","0495","Walla Walla",8128,30,513,45
"G5350515","1880","Washington Territory","535","Whatcom","0515","Whatcom",2768,0,11,358
"G5350535","1880","Washington Territory","535","Whitman","0535","Whitman",6481,1,530,2
"G5350555","1880","Washington Territory","535","Yakima","0555","Yakima",2567,0,32,212
"G5400010","1880","West Virginia","540","Barbour","0010","Barbour",11413,457,0,0
"G5400030","1880","West Virginia","540","Berkeley","0030","Berkeley",15452,1928,0,0
"G5400050","1880","West Virginia","540","Boone","0050","Boone",5635,189,0,0
"G5400070","1880","West Virginia","540","Braxton","0070","Braxton",9683,104,0,0
"G5400090","1880","West Virginia","540","Brooke","0090","Brooke",5928,85,0,0
"G5400110","1880","West Virginia","540","Cabell","0110","Cabell",12842,902,0,0
"G5400130","1880","West Virginia","540","Calhoun","0130","Calhoun",5998,74,0,0
"G5400150","1880","West Virginia","540","Clay","0150","Clay",3460,0,0,0
"G5400170","1880","West Virginia","540","Doddridge","0170","Doddridge",10498,54,0,0
"G5400190","1880","West Virginia","540","Fayette","0190","Fayette",10438,1122,0,0
"G5400210","1880","West Virginia","540","Gilmer","0210","Gilmer",7061,47,0,0
"G5400230","1880","West Virginia","540","Grant","0230","Grant",5038,503,0,1
"G5400250","1880","West Virginia","540","Greenbrier","0250","Greenbrier",13078,1981,0,1
"G5400270","1880","West Virginia","540","Hampshire","0270","Hampshire",9714,652,0,0
"G5400290","1880","West Virginia","540","Hancock","0290","Hancock",4854,24,0,4
"G5400310","1880","West Virginia","540","Hardy","0310","Hardy",6042,752,0,0
"G5400330","1880","West Virginia","540","Harrison","0330","Harrison",19292,889,0,0
"G5400350","1880","West Virginia","540","Jackson","0350","Jackson",16209,103,0,0
"G5400370","1880","West Virginia","540","Jefferson","0370","Jefferson",10958,4045,0,2
"G5400390","1880","West Virginia","540","Kanawha","0390","Kanawha",29596,2870,0,0
"G5400410","1880","West Virginia","540","Lewis","0410","Lewis",12943,323,0,3
"G5400430","1880","West Virginia","540","Lincoln","0430","Lincoln",8687,52,0,0
"G5400450","1880","West Virginia","540","Logan","0450","Logan",7220,109,0,0
"G5400470","1880","West Virginia","540","McDowell","0470","Mcdowell",3071,3,0,0
"G5400490","1880","West Virginia","540","Marion","0490","Marion",17043,155,0,0
"G5400510","1880","West Virginia","540","Marshall","0510","Marshall",18607,223,0,10
"G5400530","1880","West Virginia","540","Mason","0530","Mason",21431,859,0,3
"G5400550","1880","West Virginia","540","Mercer","0550","Mercer",7101,366,0,0
"G5400570","1880","West Virginia","540","Mineral","0570","Mineral",8141,489,0,0
"G5400610","1880","West Virginia","540","Monongalia","0610","Monongalia",14668,317,0,0
"G5400630","1880","West Virginia","540","Monroe","0630","Monroe",10372,1129,0,0
"G5400650","1880","West Virginia","540","Morgan","0650","Morgan",5580,197,0,0
"G5400670","1880","West Virginia","540","Nicholas","0670","Nicholas",7165,58,0,0
"G5400690","1880","West Virginia","540","Ohio","0690","Ohio",36577,870,5,5
"G5400710","1880","West Virginia","540","Pendleton","0710","Pendleton",7923,99,0,0
"G5400730","1880","West Virginia","540","Pleasants","0730","Pleasants",6230,26,0,0
"G5400750","1880","West Virginia","540","Pocahontas","0750","Pocahontas",5257,334,0,0
"G5400770","1880","West Virginia","540","Preston","0770","Preston",18885,206,0,0
"G5400790","1880","West Virginia","540","Putnam","0790","Putnam",11020,355,0,0
"G5400810","1880","West Virginia","540","Raleigh","0810","Raleigh",7296,71,0,0
"G5400830","1880","West Virginia","540","Randolph","0830","Randolph",7990,112,0,0
"G5400850","1880","West Virginia","540","Ritchie","0850","Ritchie",13410,64,0,0
"G5400870","1880","West Virginia","540","Roane","0870","Roane",12145,39,0,0
"G5400890","1880","West Virginia","540","Summers","0890","Summers",8262,771,0,0
"G5400910","1880","West Virginia","540","Taylor","0910","Taylor",11056,399,0,0
"G5400930","1880","West Virginia","540","Tucker","0930","Tucker",3125,26,0,0
"G5400950","1880","West Virginia","540","Tyler","0950","Tyler",11067,6,0,0
"G5400970","1880","West Virginia","540","Upshur","0970","Upshur",10048,201,0,0
"G5400990","1880","West Virginia","540","Wayne","0990","Wayne",14519,220,0,0
"G5401010","1880","West Virginia","540","Webster","1010","Webster",3205,2,0,0
"G5401030","1880","West Virginia","540","Wetzel","1030","Wetzel",13874,22,0,0
"G5401050","1880","West Virginia","540","Wirt","1050","Wirt",7091,13,0,0
"G5401070","1880","West Virginia","540","Wood","1070","Wood",24081,925,0,0
"G5401090","1880","West Virginia","540","Wyoming","1090","Wyoming",4258,64,0,0
"G5500010","1880","Wisconsin","550","Adams","0010","Adams",6714,1,0,26
